,teks,label,clean_teks
1160,"besok jam berapaa? harus jadi ih, udah 2 kali skip 😂",0,besok jam berapaa ih kali skip
1161,Besok kekantor saya tunggu jam 9 ya..,0,besok kantor tunggu jam ya
1162,Besok mau ke kampus lagi ga?,0,besok kampus ga
1163,Besok saya ada rapat dinas.. Selasa aja ya...,0,besok rapat dinas selasa ya
1164,Besok siang ya jam 2,0,besok siang ya jam
1165,Besok yuk dua jam bih dari jam 4-6,0,besok yuk jam bih jam
1166,"beu atuh sekarang, sambil nunggu yg pulang ppl",0,beu atuh nunggu pulang ppl
1167,Biar rapih aj mad. Ini controllernya msh digabung2 aku bikinnya perfungsi soalnya,0,biar rapih mad controllernya gabung bikin fungsi
1168,biasana sih pak nama1 sampe jam 12 kan di kampus?,0,biasana sih nama jam kampus
1169,Biasanya dia bukannya ke subang ya kalo weekend,0,subang ya kalo weekend
1170,Biasanya mah stasiun teh sebelum lewatin rel nama1,0,mah stasiun teh lewatin rel nama
1171,Bimbingan lg nanti nama1 da,0,bimbing lg nama da
1172,"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",0,bebas nama tanggal libur pajuin kamis sabtu
1173,Bisa bu...buka jam 11 bu,0,bubuka jam bu
1174,"Bisa kurang dari 15rb ga Pak, sebelumnya kita pernah acara sama bebek komar sekitar iti 13.5rb awal tahun 2015",0,ga acara bebek komar iti
1175,bisa turun juga. Mencegah ikut remedial tapi tanpa persiapan dan asal-asalan menjawab.,0,turun cegah remedial siap asalasalan
1176,Bisi ga enak ga bantuin beberes ato masak2nya :(,0,bis ga enak ga bantuin beberes ato masak
1177,Blm aku cek min mau apa? Kalau penting bgt nanti aku gedorin,0,cek min banget gedorin
1178,Blm beres sep. Malah byk bug,0,beres sep bug
1179,Blm mad ntr sore td udh ktmu,0,mad sore ktmu
1180,bntr lagi pulang,0,sebentar pulang
1181,Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik,0,sebentar lg sholat mel upinet kasih tau ya males
1182,Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu,0,duaduanya pen hardcover usaha tanda tangan
1183,"Boleh bu, kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.",0,bu pindah berat kabarin bu terima kasih
1184,"boleh install sendiri, nanti juga saya bawa installernya.",0,install bawa installernya
1185,Boleh minta alamat nya kalo dari gang softball kmna gtu,0,alamat nya kalo gang softball kmna gtu
1186,Boleh nitip coklat ke alhuda?,0,nitip coklat alhuda
1187,Boleh yang di depan ramen aa gpp jam 12.39 ya,0,ramen aa gpp jam ya
1188,Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,0,besok kmpul euy gmna gin vote besok
1189,"Btw magicomnya yg sedang Gais, gaada yg gede",0,ngomong ngomong magicomnya gais gaada gede
1190,Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,0,bu maaf lupa jumat yakalau jumat buka jam bumau salat jumat dulumaaf upi ya
1191,Bu mau mastiin ketemu di jica kan Bu?,0,bu ketemu jica bu
1192,Buat yg mahasiswa baru,0,mahasiswa
1193,"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?",0,daging sapi bakar dmna d pantai d rumah nama
1194,Cape sih tp da susah euy kalo udah pikiran gtu teh,0,capek sih da susah euy kalo pikir gtu teh
1195,Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,0,panggil na localhostsistemrumahsakitgerbangrawatdarurat
1196,"cari yang seken, murah meriah kualiatasnya masih bagus kok",0,cari bekas murah riah kualiatasnya bagus
1197,Ceritanya biasa aja. Tp tetep bikin nangis,0,cerita bikin nang
1198,Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,0,coba prodi maaf liatin jadwal sidang tulis suruh kumpul jam gitu gak nuhun
1199,"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",0,coba teh dy kadang cewe mah overthink overreact
1200,Cukup alquran sbgai pedoman bagi org2 yg beriman.,0,alquran pedoman orang iman
1201,"da gapapa public juga, asal jangan ada yang dimasukin.",0,da gapapa publik dimasukin
1202,Da sebenernya makan sama indomie ge cukup aku mah 😂,0,da sebenernya makan indomie ge mah
1203,"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",0,pt gagas pt ixindo pt bima data pratama sma sukarnohatta sma purwakarta smk pagi sma swamedia kang
1204,Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,0,data pasien no medrec sdgkn daftar ulang pakai no register karna field isi daftar ulang beda tablenya beda
1205,Derr ya jangan wacana kaka bunda,0,derr ya wacana kaka bunda
1206,"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",0,folder sql sql rawatdaruatsql tinggal sesuain maneh we coba k ente jalanken urg mh jalan ngan load view mh error database soalna lieur gabungken database na
1207,Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,0,kfc belok setiabudi pom bensin colok gak sih
1208,Diagnosa mana? Di pasien_irj ga ada diagnosa,0,diagnosa pasien irj ga diagnosa
1209,nama1 helmkuuuu.:'(,0,nama helmkuuuu
1210,nama1 ntr aku ke kosan kamu yaaaaa,0,nama kosan yaaaaa
1211,dikirim nya disatuin ?,0,kirim nya disatuin
1212,nama1 dah selesei blm machine learningnya ?,0,nama dah selesei machine learningnya
1213,nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,0,nama nomor ayu sms kl dpn kosan yah
1214,"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",0,nama kosan yah jg lapor ga
1215,"nama1, minta controller dan view nya aja.",0,nama controller view nya
1216,"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.",0,nama database view controller js dropdown kota
1217,nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,0,nama pakai flash animasi ga pakai movie maker
1218,nama1 di kosan gaaa? Mau numpang dooong,0,nama kosan gaaa numpang dooong
1219,"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,",0,nama dmna tolong ss bisns proses nya
1220,nama1 ke pt. inti?,0,nama pt inti
1221,nama1 maapin baru buka line,0,nama maapin buka line
1222,nama1 mau pergi ga? Kalo engga aku mau ke kosan,0,nama pergi ga kalo engga kosan
1223,"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?",0,nama note nama dinamic emil kembaliin nama gmana
1224,nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?,0,nama bikin makalah daftar isi langsung gmana
1225,nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian),0,namagraha desila kmr ltaquakembalian
1226,Dilantai 2 ya tepat diruang skripsi,0,lantai ya ruang skripsi
1227,Dimulai dari angka 0,0,angka
1228,Dmana aja kang boleh hehe,0,dmana kang hehe
1229,Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,0,doa ya besok lancar cepet jam malem
1230,Dr ciateul terus masa kekalapa lg (frown),0,dr ciateul kekalapa lg frown
1231,"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais",0,duh gusti hujan gede moga riung gak bocor yah gais
1232,E& (gila) ada namakuuu. Kapan aku luluuus,0,e gila namakuuu luluuus
1233,Edan edan nama1 semoga menjadi keluarga samawa,0,edan edan nama moga keluarga samawa
1234,Eh aku instances deh. Diload ga bs,0,eh instances deh diload ga
1235,"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september",0,eh kosan nama maksud temen nama september
1236,"Eh gatau, td Bagus yang nanyain",0,eh gatau bagus
1237,"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",0,eh iyaa gais kado kasih yaa nama makasihh maaf salah minggu samarinda
1238,Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,0,eh brati makan kali yamalem sma besok pagi
1239,Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,0,eh jam pas jgn malem hbs mgrib takut langgan wk
1240,emang berbayar nama1 .,0,emang bayar nama
1241,Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,0,enakaa ajaaa gw antar cowok gw yaa dijmput nama
1242,Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,0,engga tau sep kosan cek malam liat
1243,"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",0,engga teh brgkt line teteh
1244,Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,0,eta mah data dokter maksud urg teh si pasien teh meren pariksa ku dokter saha
1245,"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",0,nama lembar kamrin anto bab parafrase kalimat jgn copy paste
1246,nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,0,nama jalan besok habis jumat ketemu kanto situs servis nya akses
1247,Food Teh maksudnya bukan beras kan kang?,0,food teh maksud beras kang
1248,Ga ada birthday nya? Wkwk,0,ga ulang nya wkwk
1249,Gaaais dlm semenit aja aku jd nasabah btpn wkwk,0,gaaais dlm menit jd nasabah btpn wkwk
1250,Gaaais penamaannya kyk nama1 nih biar rapih,0,gaaais nama kyk nama nih biar rapih
1251,Gaada buat yg bukan temen mah,0,gaada temen mah
1252,Gaes gaes mau drakor gaes besok yawww,0,gaes gaes drakor gaes besok yawww
1253,Gais aku sudah brgkt. Mau matiin hp,0,gais brgkt mati hp
1254,Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,0,gais besok kke kantor ya nyerahin lapor dpt tanda tangan paedi hard jilid jgn lupa ya source lapor cd
1255,Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,0,gais chat tolong baca paham biar ga ulg
1256,Gais kalo dri upi ke unisba pake angkot apa pulang pergi?,0,gais kalo dri upi unisba pakai angkot pulang pergi
1257,"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",0,gais pergi kantor tanggal bawa form nilai daftar hadir form bimbing sekalulian foto
1258,Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,0,gais kyknya bapa ga balas sms gmn bapa balas sms teh tia bilang kantor tia jg bilang kantor
1259,Gais laporan 40 itu di bimbingan pembimbing lapangan?,0,gais lapor bimbing bimbing lapang
1260,Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,0,gais tanyain pla ap dr pla selesai nilai dr kampus surat ga
1261,Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,0,gajadi gadiabsen telat lebib dr menit da kaya
1262,Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,0,gak takut emang gatau kwkw
1263,"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",0,gak sih percaya dosa tanggung hehe nilai mobprog selesai silah cek
1264,Gampang da cuma tampilan doang.,0,gampang da tampil doang
1265,Gara gara batman. Pdhl udh diulang,0,gara gara batman ulang
1266,"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",0,gatau nuy suruh tunggu cenah bom diinvite apapa mah
1267,"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",0,gatau bapa nya keburu jumat poko suruh ngumpul dlu gt
1268,Geng hari ini mau jam brpa ? Respon yah...,0,geng jam respon yah
1269,Gimana nuy menghadapi beliau?,0,gimana nuy hadap beliau
1270,Gpp kali beda beda sep,0,gpp kali beda beda sep
1271,Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),0,guys motor pergi kampus gak temenin ambil foto laaah unbearable
1272,Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,0,guys gabawa beras yaaa habis dr pasar beli berat banget bawa beras mohon lebih hehe
1273,Guys di bdg ada studi foto yg gini gaaak,0,guys bandung studi foto gin gaaak
1274,Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM,0,guys numpang promosi bis butuh jual macbook air layar inch ram ssd garansi sisa jual jarang pakai harga pm
1275,"Guys, aku ganti template nya.",0,guys ganti template nya
1276,"Guys, untuk groupwherenya pake github aja ya ",0,guys groupwherenya pakai github ya
1277,"habis ini, pake groupwhere. biar ga berceceran filenya.",0,habis pakai groupwhere biar ga cecer filenya
1278,Haha ayook kita bully adi ndut sama sama 😃😃,0,haha ayook bully adi ndut
1279,"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",0,hai akangteteh tau calon pimpin kemakom periode yuk simak visimisi
1280,Harganya kisaran 50rb nama1 😂,0,harga kisar nama
1281,Hari kamis saya baru masuk,0,kamis masuk
1282,"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",0,hayu da gais kudu disurvey bis something wkwk
1283,"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",0,hbd nama cepet sidang cepet wisuda yaaa aamiiiin
1284,Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,0,hehe sep ku jebol pakai solder jd jelek
1285,Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,0,hmm sebenernya cuman eksekusi jquery control sep coba cek jquery dicotroller klik button controller nyetak pdf
1286,hmmm tiket ke batam berapa duit gile~,0,hmmm tiket batam duit gile
1287,Hub kita lg kalo udah dkt wktnya.,0,hub lg kalo dkt wktnya
1288,"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",0,ibu bobok ttg daging kalo daging presto
1289,"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",0,info gempa mag sr jun wib lok ls bt km tenggara kepmentawaisumbar kedlmn km bmkg
1290,"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",0,hujan malam ruang kamar kaya gabisa nyalain nunggu kering nyala moga ujannya renti
1291,Ini ini udh disini mau apa aku gorengin,0,gorengin
1292,Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,0,kalo lg beneran ngumpul lg nang jamaah
1293,"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",0,insyaaallah ikhlas mel asa bahas grup responnya gt
1294,"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",0,isi saldo nya grapari indomaret ato tf bca
1295,"itu masih pake data dummy, ntar gampang itu mh.",0,pakai data dummy gampang mh
1296,Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,0,nama ap nur tokopedi bukalapak lumayan laa complete walopun kw jenis
1297,"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",0,teh sebenernya krna sakit sma orang nuy kalo temu orang mah beda
1298,itu yang tugas pentaho langsung presentasi di pentaho nya ?,0,tugas pentaho langsung presentasi pentaho nya
1299,Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,0,iya inget jam dinding rumah awet hadiah nikah
1300,"Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. ",0,iya nama lab jarkom pas copy sql sigindo tea
1301,Iya ih ko sedih sih gtau kapan lg ke bandung :(,0,iya ih ko sedih sih gtau lg bandung
1302,Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,0,iya ih maksimal bulan wkwkwk pindah
1303,Iya kalau ada yang kosong agus atau sept,0,iya kosong agus september
1304,Iya kan file terkahir itu data_pasien. -_-,0,iya file terkahir data pasien
1305,Iya kar lg dikosan nih. Numpang ap?,0,iya kar lg dikosan nih numpang ap
1306,iya ke singapur make yang 1dolar tea gening wkwk,0,iya singapur make dolar tea gening wkwk
1307,Iya liat mock up nya maksudnya,0,iya liat mock up nya maksud
1308,Iya put alat masak makan mah aku usahain ada,0,iya put alat masak makan mah usahain
1309,"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",0,iya teh selasa bapa rabu berangkat
1310,Iya ya ratarata programmer gt hirenya udh pake csps gt gt,0,iya ya ratarata programmer gt hirenya pakai csps gt gt
1311,"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",0,iya butuh data teh data rj rd
1312,"Iya, semua kamera kecuali kamera lia aku taro di situ semua",0,iya kamera kecuali kamera lia taro situ
1313,Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,0,iyaaa makan bumbu dsb biar bawa dr rumah irit hehehe
1314,Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,0,iyaaaa ayyuuuukk biar reuni dg orang fir
1315,Iyalah makin malam makin mahal kek yg suka dijalanan,0,iya malam mahal kek suka jalan
1316,Jadi kapan kita meet upnyaa nih temaan temaan?,0,meet upnyaa nih tema tema
1317,Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,0,kita cari sibuk jg ya biar ga pikir cowo melulu
1318,"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",0,males banget pla asa ga beres wkwk pa rawosi ga masalah
1319,Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,0,barang pilih nyesuain budget pilih atas
1320,Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,0,ambil bulan desember kamar dua saudara
1321,"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",0,sok uang kas
1322,"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",0,jajar kantin kesana deket pengkol pokok kang tulisanya da
1323,"Jam 12 wid, nanti berangkat jam 10",0,jam wid berangkat jam
1324,Jam 8 berangkat aja gmn teh,0,jam berangkat gmn teh
1325,Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa,0,jam brpnya besok kabarin ngumpul sore yaaaa
1326,"Jangan di agendain, suka ga jadi wkwkwk ",0,agendain suka ga wkwkwk
1327,Jangan gitu kang.. Aku tersinggung.,0,gitu kang singgung
1328,Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,0,januari mah ambil x minggu masuk minggu januari
1329,Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,0,januari pokok sapa mana libur fix aamiin
1330,Jauh amat jemput di poskamling cilimus dee,0,jemput poskamling cilimus dee
1331,Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,0,jd kpnnnih kantor ambil form lg lapor jd lapor ga lampir
1332,"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",0,jd nih murid guru si guru uji hasil uji murid dibandingin guru bener outputnya skor hasil uji
1333,Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,0,jgn lupa malam jgn malam ada jg
1334,"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",0,jemari jabat batin rindu ikhlas maaf pesan jemari silaturahmi mohon maaf lahir batin
1335,Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,0,poin sd tanggal poin kategori red laku poin sd des
1336,Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka,0,ka ga liat kosannya uts take home ka
1337,Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh   ...sudah pakai box dan air gelas,0,ayam kremes cabai ijo tehkalau bakar rica rica kasih deh pakai box air gelas
1338,Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,0,agus september jamin kosong
1339,Kalau gamepro uasnya materi atau praktek Pak?,0,gamepro uasnya materi praktek
1340,Kalau ini gagal. Urg pindah haluan ke sana deh,0,gagal urg pindah haluan deh
1341,Kalau mau bikin model/controller mending per apa y?,0,bikin modelcontroller mending y
1342,Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?,0,pertable emg lbh rapih lapor sih mad cuman bingung pertable kdgkan dipake didr table gmn tuh mad
1343,"Kalem, saya diantapani lagi ujian sama intan. Hher",0,kalem diantapani uji intan hher
1344,Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah,0,kali bimbing ngomongin
1345,Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,0,kalo daun pepaya mah bungkus daun pakai pepaya put
1346,kalo aku ngasihinnya habis ashar aja gpp ?,0,kalo ngasihinnya habis ashar gpp
1347,"kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)",0,kalo sih tabel nama mnyesuaikan butuh
1348,Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?,0,kalo daftar doang prasidang ga
1349,Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,0,kalo engga aqila gatau engga deh
1350,Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita,0,kalo grup c jarang baca haha jd suka tinggal kabar berita
1351,Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,0,kalo raditya dika tuh pandang orang ttg cinta ubah alami patah hati hebat haha
1352,"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du",0,kalo kep ribu mending nih tinggal duduk manis unpad du
1353,Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,0,kalo masak bawa bahan dr rumah biar irit wkwk
1354,kalo ngga besok ke kampus senin  nama1 ke kampus nya,0,kalo besok kampus senin nama kampus nya
1355,Kalo nonton hr ini mahal yah? Week end,0,kalo nonton hr mahal yah week end
1356,"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin",0,kalo pacar jg cowonya sayang guys biar ga ngebatin
1357,Kalo pake daging yg dah direbus enak gak dijadiin sate?,0,kalo pakai daging dah rebus enak gak dijadiin sate
1358,Kalo satpam tanya bilang aja ketemu saya,0,kalo satpam bilang ketemu
1359,Kalo udah ad progres besok aja jam 2an kesini..,0,kalo progres besok jam an kesini
1360,kamu kapan ke bandungg??,0,bandungg
1361,kamu sibuk ngapain aja disana ?,0,sibuk ngapain sana
1362,Kamu yah yang ngajakin mereka.,0,yah ngajakin
1363,"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",0,bapak ngomong ya bilang lg ramai ma sibuk kampus yaa
1364,Kan dia masih gatau ngeditnya kek gmn haha,0,gatau ngeditnya kek gmn haha
1365,Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,0,karna qaqa ngomong gituch
1366,Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi,0,kang nama tuh menang milyar hahaha kemakom prestasi
1367,Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat,0,kantin fip nama pus bntar lg sholat
1368,Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,0,si surabaya besok hati kamis kantor gimana
1369,Kartu SIM Anda telah berhasil diganti. Terima kasih,0,kartu sim hasil ganti terima kasih
1370,Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,0,kasih norek belah tau jg hak untk udunan wkwk bilang bts trfr niat
1371,Ke kantor siang aja..,0,kantor siang
1372,Keknya pernah liat undangannya di prodi,0,kek liat undang prodi
1373,Kita kmpul yu sblum puasa :-) waktunya,0,kmpul yu puasa
1374,kita lewat kolam renang? di gymnas atau gik,0,kolam renang gymnas gik
1375,Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya,0,stay pdg mah tinggal cuss meet up nya
1376,Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya,0,ko gtu ya parah banget jam kerja ngeroko biar dapet inspirasi meren ya
1377,Kok antara optimis dan ngga yah 😟,0,optimis yah
1378,"koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi.",0,koreksi salah bis lupa bagus sih cobacoba mubazir dibalikin csv ya pakai transformasi
1379,krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI,0,krn pulsalimit cukup dptkan informasi putar kartu tri via aplikasi bimatri
1380,ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(,0,ku ratus nih tabung nama tabung nama cabut manaada
1381,Kumpul dulu aja di lab basdat biar bareng2,0,kumpul lab basdat biar bareng
1382,"Kumpulnya makan daging, jadi gak usah ke resto :D",0,kumpul makan daging gak resto d
1383,Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa,0,tau sep periksa controllernya instansiasi new tcpdf lupa
1384,Lagian pasti ga boleh gera sma si kaka tp kalo dianterin aku ga enak,0,ga gera sma si kaka kalo dianterin ga enak
1385,"Lebay gt katanya ""meni gitu ama mamanya teh gak blg2""",0,lebay gt meni gitu mama teh gak bilang
1386,Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya,0,lingkung kerja asap kalo gak rokok ya ngevape gitu coba cowok banyak
1387,Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi,0,load controller construct mad kmren coba ga paksa dlm fungsi
1388,"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",0,maaaaaaaaf lupaaa hp nyala dadi pagi pulang kosan maaf pisaaaan
1389,Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,0,maaf aktif paket flash nomor daftar
1390,Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,0,maaf bu jam ya ketemu buatau bgmana baik
1391,Maaf bu kalau pesanannya bebek atau ayam ya,0,maaf bu pesan bebek ayam ya
1392,Maaf kaprodi kita itu siapa yah hehe,0,maaf kaprodi yah hehe
1393,"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",0,maaf keyword masuk salah info hub telepon center
1394,"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",0,maaf pesan kirim sila coba terimakasih
1395,"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",0,maaf pulsa beli paket flash pilih silah isi ulang pulsa
